Date,Hour,Min,Temp,Conditions,Weather Sentiment
10/11/2017,7,51,68.0,Clear,1
10/11/2017,8,51,69.1,Clear,1
10/11/2017,9,51,70.0,Clear,1
10/11/2017,10,51,71.1,Clear,1
10/11/2017,11,51,73.0,Clear,1
10/11/2017,12,51,72.0,Clear,1
10/11/2017,13,51,75.0,Clear,1
10/11/2017,14,51,75.0,Clear,1
10/11/2017,15,51,72.0,Mostly Cloudy,-1
10/11/2017,16,51,71.1,Overcast,-1
10/11/2017,17,51,70.0,Light Rain,1
10/11/2017,18,51,64.9,Light Rain,1
10/11/2017,19,51,64.9,Overcast,-1
10/11/2017,20,51,66.0,Overcast,-1
10/11/2017,21,17,66.0,Overcast,-1
10/11/2017,21,30,66.0,Overcast,-1
10/11/2017,21,51,64.9,Overcast,-1
10/11/2017,22,07,64.9,Overcast,-1
10/11/2017,22,51,64.0,Overcast,-1
10/11/2017,23,51,63.0,Mostly Cloudy,-1
10/12/2017,00,51,61.0,Light Rain,1
10/12/2017,1,51,60.1,Mostly Cloudy,-1
10/12/2017,2,51,61.0,Overcast,-1
10/12/2017,3,10,61.0,Overcast,-1
10/12/2017,3,51,60.1,Light Rain,1
10/12/2017,4,23,60.1,Light Rain,1
10/12/2017,4,48,59.0,Light Rain,1
10/12/2017,4,51,59.0,Light Rain,1
10/12/2017,5,51,59.0,Light Rain,1
10/12/2017,6,11,57.9,Overcast,-1
10/12/2017,6,51,57.0,Light Rain,1
10/12/2017,7,51,55.9,Overcast,-1
10/12/2017,8,33,57.0,Overcast,-1
10/12/2017,8,42,57.0,Overcast,-1
10/12/2017,8,51,57.0,Overcast,-1
10/12/2017,9,02,57.0,Overcast,-1
10/12/2017,9,51,57.0,Overcast,-1
10/12/2017,10,51,57.9,Overcast,-1
10/12/2017,11,35,60.1,Overcast,-1
10/12/2017,11,51,61.0,Overcast,-1
10/12/2017,11,59,60.1,Mostly Cloudy,-1
10/12/2017,12,34,61.0,Mostly Cloudy,-1
10/12/2017,12,51,61.0,Mostly Cloudy,-1
10/12/2017,13,51,62.1,Mostly Cloudy,-1
10/12/2017,14,51,63.0,Scattered Clouds,0
10/12/2017,15,51,63.0,Partly Cloudy,0
10/12/2017,16,51,62.1,Clear,1
10/12/2017,17,51,61.0,Clear,1
10/12/2017,18,51,61.0,Clear,1
10/12/2017,19,51,60.1,Clear,1
10/12/2017,20,51,59.0,Scattered Clouds,0
10/12/2017,21,51,57.0,Clear,1
10/12/2017,22,51,57.0,Clear,1
10/12/2017,23,51,55.9,Scattered Clouds,0
10/13/2017,00,51,55.9,Clear,1
10/13/2017,1,51,55.0,Clear,1
10/13/2017,2,51,53.1,Mostly Cloudy,-1
10/13/2017,3,51,52.0,Mostly Cloudy,-1
10/13/2017,4,51,52.0,Overcast,-1
10/13/2017,5,06,52.0,Overcast,-1
10/13/2017,5,51,52.0,Overcast,-1
10/13/2017,6,02,52.0,Overcast,-1
10/13/2017,6,51,52.0,Overcast,-1
10/13/2017,7,18,52.0,Scattered Clouds,0
10/13/2017,7,51,53.1,Partly Cloudy,0
10/13/2017,8,51,55.0,Overcast,-1
10/13/2017,9,51,57.0,Overcast,-1
10/13/2017,10,08,57.0,Mostly Cloudy,-1
10/13/2017,10,43,59.0,Scattered Clouds,0
10/13/2017,10,51,60.1,Mostly Cloudy,-1
10/13/2017,11,51,61.0,Mostly Cloudy,-1
10/13/2017,12,51,64.0,Mostly Cloudy,-1
10/13/2017,13,51,64.0,Overcast,-1
10/13/2017,14,51,64.9,Overcast,-1
10/13/2017,15,51,64.9,Mostly Cloudy,-1
10/13/2017,16,51,64.9,Overcast,-1
10/13/2017,17,03,64.9,Overcast,-1
10/13/2017,17,51,64.0,Overcast,-1
10/13/2017,18,51,63.0,Overcast,-1
10/13/2017,19,51,63.0,Overcast,-1
10/13/2017,20,51,63.0,Overcast,-1
10/13/2017,21,35,63.0,Overcast,-1
10/13/2017,21,51,63.0,Overcast,-1
10/13/2017,22,51,63.0,Overcast,-1
10/13/2017,23,28,63.0,Overcast,-1
10/13/2017,23,42,63.0,Overcast,-1
10/13/2017,23,51,62.1,Overcast,-1
10/14/2017,00,04,62.1,Overcast,-1
10/14/2017,00,51,62.1,Overcast,-1
10/14/2017,1,08,62.1,Overcast,-1
10/14/2017,1,51,62.1,Overcast,-1
10/14/2017,2,36,62.1,Light Rain,1
10/14/2017,2,51,61.0,Rain,-1
10/14/2017,3,19,62.1,Overcast,-1
10/14/2017,3,51,62.1,Overcast,-1
10/14/2017,4,05,62.1,Overcast,-1
10/14/2017,4,51,62.1,Overcast,-1
10/14/2017,5,51,62.1,Overcast,-1
10/14/2017,6,51,62.1,Overcast,-1
10/14/2017,7,51,62.1,Overcast,-1
10/14/2017,8,51,62.1,Overcast,-1
10/14/2017,9,51,64.0,Overcast,-1
10/14/2017,10,51,66.0,Overcast,-1
10/14/2017,10,58,66.9,Overcast,-1
10/14/2017,11,51,68.0,Overcast,-1
10/14/2017,12,51,68.0,Overcast,-1
10/14/2017,13,51,71.1,Overcast,-1
10/14/2017,14,51,71.1,Overcast,-1
10/14/2017,15,51,71.1,Overcast,-1
10/14/2017,16,51,71.1,Overcast,-1
10/14/2017,17,38,70.0,Scattered Clouds,0
10/14/2017,17,51,70.0,Partly Cloudy,0
10/14/2017,18,51,70.0,Mostly Cloudy,-1
10/14/2017,19,51,70.0,Overcast,-1
10/14/2017,20,38,69.1,Overcast,-1
10/14/2017,20,51,69.1,Overcast,-1
10/14/2017,21,12,69.1,Overcast,-1
10/14/2017,21,19,69.1,Overcast,-1
10/14/2017,21,32,69.1,Overcast,-1
10/14/2017,21,51,68.0,Overcast,-1
10/14/2017,22,19,68.0,Overcast,-1
10/14/2017,22,39,68.0,Overcast,-1
10/14/2017,22,51,68.0,Overcast,-1
10/14/2017,23,40,68.0,Overcast,-1
10/14/2017,23,51,68.0,Overcast,-1
10/15/2017,00,51,68.0,Overcast,-1
10/15/2017,1,51,68.0,Overcast,-1
10/15/2017,2,51,66.9,Overcast,-1
10/15/2017,3,51,66.9,Overcast,-1
10/15/2017,4,36,66.9,Overcast,-1
10/15/2017,4,51,66.9,Overcast,-1
10/15/2017,5,46,64.4,Overcast,-1
10/15/2017,5,51,64.9,Overcast,-1
10/15/2017,6,17,64.9,Overcast,-1
10/15/2017,6,46,66.2,Overcast,-1
10/15/2017,6,51,66.0,Overcast,-1
10/15/2017,7,30,66.0,Overcast,-1
10/15/2017,7,51,66.0,Overcast,-1
10/15/2017,8,16,66.0,Overcast,-1
10/15/2017,8,26,66.0,Overcast,-1
10/15/2017,8,36,66.9,Overcast,-1
10/15/2017,8,47,66.2,Overcast,-1
10/15/2017,8,51,66.9,Overcast,-1
10/15/2017,9,51,69.1,Overcast,-1
10/15/2017,10,51,69.1,Overcast,-1
10/15/2017,11,51,69.1,Overcast,-1
10/15/2017,12,51,71.1,Overcast,-1
10/15/2017,13,51,72.0,Overcast,-1
10/15/2017,14,51,72.0,Overcast,-1
10/15/2017,15,51,72.0,Overcast,-1
10/15/2017,16,51,71.1,Overcast,-1
10/15/2017,17,51,70.0,Overcast,-1
10/15/2017,18,51,70.0,Overcast,-1
10/15/2017,19,51,69.1,Overcast,-1
10/15/2017,20,51,69.1,Overcast,-1
10/15/2017,21,51,69.1,Overcast,-1
10/15/2017,22,47,69.8,Overcast,-1
10/15/2017,22,51,69.1,Overcast,-1
10/15/2017,23,51,69.1,Mostly Cloudy,-1
10/16/2017,00,51,69.1,Overcast,-1
10/16/2017,1,47,68.0,Overcast,-1
10/16/2017,1,51,68.0,Overcast,-1
10/16/2017,2,06,68.0,Overcast,-1
10/16/2017,2,51,66.9,Overcast,-1
10/16/2017,3,03,66.9,Overcast,-1
10/16/2017,3,51,66.0,Overcast,-1
10/16/2017,4,51,62.1,Light Rain,1
10/16/2017,5,51,61.0,Overcast,-1
10/16/2017,6,51,60.1,Partly Cloudy,0
10/16/2017,7,51,59.0,Partly Cloudy,0
10/16/2017,8,51,57.0,Clear,1
10/16/2017,9,51,55.9,Clear,1
10/16/2017,10,51,57.0,Clear,1
10/16/2017,11,51,55.9,Scattered Clouds,0
10/16/2017,12,51,57.9,Clear,1
10/16/2017,13,51,57.0,Clear,1
10/16/2017,14,51,57.9,Clear,1
10/16/2017,15,51,55.9,Partly Cloudy,0
10/16/2017,16,51,55.9,Clear,1
10/16/2017,17,51,55.9,Clear,1
10/16/2017,18,51,55.0,Scattered Clouds,0
10/16/2017,19,51,53.1,Partly Cloudy,0
10/16/2017,20,51,52.0,Clear,1
10/16/2017,21,51,50.0,Clear,1
10/16/2017,22,51,48.9,Clear,1
10/16/2017,23,51,48.0,Clear,1
10/17/2017,00,51,46.9,Clear,1
10/17/2017,1,51,46.0,Clear,1
10/17/2017,2,51,45.0,Clear,1
10/17/2017,3,51,44.1,Clear,1
10/17/2017,4,51,44.1,Clear,1
10/17/2017,5,51,43.0,Clear,1
10/17/2017,6,51,43.0,Clear,1
10/17/2017,7,51,43.0,Clear,1
10/17/2017,8,51,45.0,Clear,1
10/17/2017,9,51,46.9,Clear,1
10/17/2017,10,51,48.9,Clear,1
10/17/2017,11,51,52.0,Clear,1
10/17/2017,12,51,54.0,Clear,1
10/17/2017,13,51,55.9,Clear,1
10/17/2017,14,51,57.9,Clear,1
10/17/2017,15,51,57.9,Clear,1
10/17/2017,16,51,57.9,Clear,1
10/17/2017,17,51,55.9,Clear,1
10/17/2017,18,51,55.9,Clear,1
10/17/2017,20,51,54.0,Clear,1
10/17/2017,21,51,55.0,Clear,1
10/17/2017,22,51,54.0,Clear,1
10/17/2017,23,51,53.1,Clear,1
10/18/2017,00,51,53.1,Clear,1
10/18/2017,1,51,52.0,Clear,1
10/18/2017,2,51,51.1,Clear,1
10/18/2017,3,51,51.1,Clear,1
10/18/2017,4,51,51.1,Clear,1
10/18/2017,5,51,51.1,Clear,1
10/18/2017,6,51,51.1,Clear,1
10/18/2017,7,51,50.0,Clear,1
10/18/2017,8,51,54.0,Clear,1
10/18/2017,9,51,55.0,Haze,0
10/18/2017,10,51,59.0,Clear,1
10/18/2017,11,51,64.0,Clear,1
10/18/2017,12,51,69.1,Clear,1
10/18/2017,13,38,69.1,Haze,0
10/18/2017,13,51,71.1,Clear,1
10/18/2017,14,51,71.1,Clear,1
10/18/2017,15,51,71.1,Clear,1
10/18/2017,16,51,69.1,Clear,1
10/18/2017,17,51,66.0,Clear,1
10/18/2017,18,51,64.9,Clear,1
10/18/2017,19,51,64.0,Clear,1
10/18/2017,20,51,64.0,Clear,1
10/18/2017,21,51,64.0,Clear,1
10/18/2017,22,51,64.0,Clear,1
10/18/2017,23,51,62.1,Clear,1
10/19/2017,00,51,61.0,Clear,1
10/19/2017,1,51,60.1,Clear,1
10/19/2017,2,51,60.1,Clear,1
10/19/2017,3,51,57.9,Clear,1
10/19/2017,4,51,57.0,Clear,1
10/19/2017,5,51,55.9,Clear,1
10/19/2017,6,51,55.9,Clear,1
10/19/2017,7,51,57.0,Clear,1
10/19/2017,8,51,59.0,Clear,1
10/19/2017,9,51,61.0,Clear,1
10/19/2017,10,51,63.0,Clear,1
10/19/2017,11,51,66.9,Clear,1
10/19/2017,12,51,69.1,Clear,1
10/19/2017,13,51,70.0,Clear,1
10/19/2017,14,51,70.0,Clear,1
10/19/2017,15,51,70.0,Clear,1
10/19/2017,16,51,69.1,Clear,1
10/19/2017,17,51,68.0,Clear,1
10/19/2017,18,51,66.0,Clear,1
10/19/2017,19,51,66.0,Clear,1
10/19/2017,20,51,64.9,Clear,1
10/19/2017,21,51,64.0,Clear,1
10/19/2017,22,51,63.0,Clear,1
10/19/2017,23,51,62.1,Clear,1
10/20/2017,00,51,62.1,Clear,1
10/20/2017,1,51,61.0,Clear,1
10/20/2017,2,51,60.1,Clear,1
10/20/2017,3,51,60.1,Clear,1
10/20/2017,4,51,59.0,Clear,1
10/20/2017,5,51,57.9,Clear,1
10/20/2017,6,51,57.9,Clear,1
10/20/2017,7,51,57.9,Clear,1
10/20/2017,8,51,60.1,Clear,1
10/20/2017,9,51,61.0,Clear,1
10/20/2017,10,51,66.0,Clear,1
10/20/2017,11,51,69.1,Clear,1
10/20/2017,12,51,71.1,Clear,1
10/20/2017,13,51,72.0,Clear,1
10/20/2017,14,51,73.0,Clear,1
10/20/2017,15,51,73.0,Clear,1
10/20/2017,17,51,71.1,Clear,1
10/20/2017,18,51,68.0,Clear,1
10/20/2017,19,51,68.0,Clear,1
10/20/2017,20,51,64.9,Clear,1
10/20/2017,21,51,63.0,Clear,1
10/20/2017,22,51,64.0,Clear,1
10/20/2017,23,51,64.0,Clear,1
10/21/2017,00,51,62.1,Clear,1
10/21/2017,1,51,62.1,Clear,1
10/21/2017,3,51,59.0,Clear,1
10/21/2017,4,51,57.0,Clear,1
10/21/2017,5,51,57.0,Clear,1
10/21/2017,6,51,57.0,Clear,1
10/21/2017,7,51,57.9,Clear,1
10/21/2017,8,51,60.1,Clear,1
10/21/2017,9,51,64.0,Clear,1
10/21/2017,10,51,66.9,Clear,1
10/21/2017,11,51,72.0,Clear,1
10/21/2017,12,51,75.9,Clear,1
10/21/2017,13,51,77.0,Clear,1
10/21/2017,14,51,78.1,Clear,1
10/21/2017,15,51,75.9,Clear,1
10/21/2017,16,51,73.0,Clear,1
10/21/2017,17,51,70.0,Clear,1
10/21/2017,18,51,66.0,Clear,1
10/21/2017,19,51,66.0,Clear,1
10/21/2017,20,51,66.0,Clear,1
10/21/2017,21,51,66.9,Clear,1
10/21/2017,22,51,66.9,Clear,1
10/21/2017,23,51,64.9,Clear,1
10/22/2017,00,51,63.0,Clear,1
10/22/2017,1,51,64.0,Clear,1
10/22/2017,2,51,62.1,Clear,1
10/22/2017,3,51,62.1,Clear,1
10/22/2017,4,51,60.1,Clear,1
10/22/2017,5,51,59.0,Clear,1
10/22/2017,6,51,57.0,Clear,1
10/22/2017,7,51,57.9,Clear,1
10/22/2017,8,51,62.1,Clear,1
10/22/2017,9,51,64.9,Clear,1
10/22/2017,10,51,69.1,Haze,0
10/22/2017,11,51,73.0,Clear,1
10/22/2017,12,51,75.0,Clear,1
10/22/2017,13,51,75.9,Clear,1
10/22/2017,14,51,75.0,Clear,1
10/22/2017,15,51,73.0,Clear,1
10/22/2017,16,51,70.0,Clear,1
10/22/2017,17,51,66.9,Clear,1
10/22/2017,18,51,64.9,Clear,1
10/22/2017,19,51,64.0,Clear,1
10/22/2017,20,51,64.0,Clear,1
10/22/2017,21,51,64.0,Clear,1
10/22/2017,22,51,63.0,Clear,1
10/22/2017,23,51,62.1,Clear,1
10/23/2017,00,51,62.1,Clear,1
10/23/2017,1,51,62.1,Clear,1
10/23/2017,2,51,62.1,Mostly Cloudy,-1
10/23/2017,3,28,62.1,Mostly Cloudy,-1
10/23/2017,3,51,62.1,Overcast,-1
10/23/2017,4,38,63.0,Mostly Cloudy,-1
10/23/2017,4,51,63.0,Mostly Cloudy,-1
10/23/2017,5,51,64.0,Mostly Cloudy,-1
10/23/2017,6,08,64.0,Overcast,-1
10/23/2017,6,20,64.0,Overcast,-1
10/23/2017,6,40,64.0,Overcast,-1
10/23/2017,6,51,64.0,Overcast,-1
10/23/2017,7,51,64.0,Mostly Cloudy,-1
10/23/2017,8,51,66.0,Overcast,-1
10/23/2017,8,59,66.0,Overcast,-1
10/23/2017,9,51,68.0,Mostly Cloudy,-1
10/23/2017,10,51,70.0,Clear,1
10/23/2017,11,51,73.9,Scattered Clouds,0
10/23/2017,12,51,72.0,Overcast,-1
10/23/2017,22,51,69.1,Overcast,-1
10/23/2017,23,51,69.1,Overcast,-1
10/24/2017,00,51,69.1,Overcast,-1
10/24/2017,1,51,69.1,Overcast,-1
10/24/2017,2,51,69.1,Overcast,-1
10/24/2017,3,51,69.1,Overcast,-1
10/24/2017,4,51,69.1,Overcast,-1
10/24/2017,5,51,70.0,Overcast,-1
10/24/2017,6,51,71.1,Overcast,-1
10/24/2017,7,51,68.0,Overcast,-1
10/24/2017,8,51,69.1,Overcast,-1
10/24/2017,9,51,71.1,Overcast,-1
10/24/2017,10,51,73.0,Overcast,-1
10/24/2017,11,51,73.0,Overcast,-1
10/24/2017,12,51,71.1,Overcast,-1
10/24/2017,13,51,69.1,Light Rain,1
10/24/2017,14,51,69.1,Overcast,-1
10/24/2017,15,51,68.0,Light Rain,1
10/24/2017,16,51,68.0,Overcast,-1
10/24/2017,17,51,68.0,Overcast,-1
10/24/2017,18,51,68.0,Overcast,-1
10/24/2017,19,51,68.0,Overcast,-1
10/24/2017,20,51,66.9,Overcast,-1
10/24/2017,21,51,68.0,Overcast,-1
10/24/2017,22,51,68.0,Overcast,-1
10/24/2017,23,51,68.0,Overcast,-1
10/25/2017,1,51,66.0,Mostly Cloudy,-1
10/25/2017,2,51,64.9,Clear,1
10/25/2017,3,51,64.0,Clear,1
10/25/2017,4,51,62.1,Partly Cloudy,0
10/25/2017,5,51,61.0,Clear,1
10/25/2017,6,51,59.0,Clear,1
10/25/2017,7,51,59.0,Clear,1
10/25/2017,8,51,57.9,Clear,1
10/25/2017,9,51,59.0,Mostly Cloudy,-1
10/25/2017,10,51,60.1,Overcast,-1
10/25/2017,11,51,61.0,Overcast,-1
10/25/2017,12,51,62.1,Overcast,-1
10/25/2017,13,51,64.9,Mostly Cloudy,-1
10/25/2017,14,51,64.0,Scattered Clouds,0
10/25/2017,15,51,64.0,Scattered Clouds,0
10/25/2017,16,51,63.0,Partly Cloudy,0
10/25/2017,17,51,63.0,Overcast,-1
10/25/2017,18,51,63.0,Partly Cloudy,0
10/25/2017,19,51,61.0,Clear,1
10/25/2017,20,51,61.0,Clear,1
10/25/2017,21,51,61.0,Clear,1
10/25/2017,22,51,60.1,Overcast,-1
10/25/2017,23,51,59.0,Overcast,-1
10/26/2017,00,51,57.9,Overcast,-1
10/26/2017,1,51,57.0,Overcast,-1
10/26/2017,2,51,55.9,Overcast,-1
10/26/2017,3,51,55.0,Partly Cloudy,0
10/26/2017,4,51,55.0,Mostly Cloudy,-1
10/26/2017,5,51,54.0,Scattered Clouds,0
10/26/2017,6,51,53.1,Clear,1
10/26/2017,7,51,54.0,Overcast,-1
10/26/2017,8,51,54.0,Overcast,-1
10/26/2017,9,51,55.9,Overcast,-1
10/26/2017,10,51,55.0,Overcast,-1
10/26/2017,11,51,53.1,Overcast,-1
10/26/2017,12,51,55.0,Overcast,-1
10/26/2017,13,51,55.9,Overcast,-1
10/26/2017,14,51,57.0,Overcast,-1
10/26/2017,15,51,57.0,Overcast,-1
10/26/2017,16,51,55.0,Overcast,-1
10/26/2017,17,51,57.0,Mostly Cloudy,-1
10/26/2017,18,51,55.9,Clear,1
10/26/2017,19,51,55.0,Clear,1
10/26/2017,20,51,53.1,Clear,1
10/26/2017,21,51,52.0,Clear,1
10/26/2017,22,51,51.1,Clear,1
10/26/2017,23,51,50.0,Clear,1
10/27/2017,00,51,50.0,Clear,1
10/27/2017,1,51,50.0,Clear,1
10/27/2017,2,51,48.9,Clear,1
10/27/2017,3,51,48.0,Clear,1
10/27/2017,4,51,48.0,Clear,1
10/27/2017,5,51,48.9,Clear,1
10/27/2017,6,51,48.0,Clear,1
10/27/2017,7,51,48.9,Clear,1
10/27/2017,8,51,50.0,Clear,1
10/27/2017,9,51,52.0,Clear,1
10/27/2017,10,51,55.0,Clear,1
10/27/2017,11,51,57.9,Clear,1
10/27/2017,12,02,59.0,Haze,0
10/27/2017,12,08,59.0,Partly Cloudy,0
10/27/2017,12,51,61.0,Clear,1
10/27/2017,13,51,61.0,Clear,1
10/27/2017,14,51,62.1,Clear,1
10/27/2017,15,51,62.1,Clear,1
10/27/2017,16,51,60.1,Clear,1
10/27/2017,17,51,57.9,Clear,1
10/27/2017,18,51,57.9,Clear,1
10/27/2017,19,51,57.0,Clear,1
10/27/2017,20,51,57.0,Clear,1
10/27/2017,21,51,57.0,Clear,1
10/27/2017,22,51,57.0,Clear,1
10/27/2017,23,51,57.9,Clear,1
10/28/2017,00,51,57.0,Clear,1
10/28/2017,1,51,55.9,Clear,1
10/28/2017,2,51,55.0,Clear,1
10/28/2017,3,51,55.9,Clear,1
10/28/2017,4,51,57.0,Clear,1
10/28/2017,5,51,55.9,Clear,1
10/28/2017,6,51,55.9,Clear,1
10/28/2017,7,51,55.9,Clear,1
10/28/2017,8,51,59.0,Clear,1
10/28/2017,9,51,62.1,Clear,1
10/28/2017,10,51,64.9,Clear,1
10/28/2017,11,51,66.0,Clear,1
10/28/2017,12,51,68.0,Clear,1
10/28/2017,13,51,68.0,Clear,1
10/28/2017,14,51,68.0,Partly Cloudy,0
10/28/2017,15,51,66.0,Partly Cloudy,0
10/28/2017,16,51,64.9,Mostly Cloudy,-1
10/28/2017,17,51,64.0,Mostly Cloudy,-1
10/28/2017,17,59,64.0,Mostly Cloudy,-1
10/28/2017,18,15,64.0,Scattered Clouds,0
10/28/2017,18,51,64.0,Scattered Clouds,0
10/28/2017,19,51,64.0,Mostly Cloudy,-1
10/28/2017,20,51,64.0,Mostly Cloudy,-1
10/28/2017,21,21,64.0,Scattered Clouds,0
10/28/2017,21,51,64.0,Mostly Cloudy,-1
10/28/2017,22,51,64.0,Mostly Cloudy,-1
10/28/2017,23,51,64.9,Overcast,-1
10/29/2017,00,51,64.9,Overcast,-1
10/29/2017,1,21,64.9,Overcast,-1
10/29/2017,1,49,64.4,Overcast,-1
10/29/2017,1,51,64.9,Overcast,-1
10/29/2017,2,47,64.4,Overcast,-1
10/29/2017,2,51,63.0,Overcast,-1
10/29/2017,3,51,61.0,Overcast,-1
10/29/2017,4,39,61.0,Overcast,-1
10/29/2017,4,51,61.0,Overcast,-1
10/29/2017,5,07,60.1,Overcast,-1
10/29/2017,5,38,61.0,Overcast,-1
10/29/2017,5,51,60.1,Light Rain,1
10/29/2017,6,04,61.0,Overcast,-1
10/29/2017,6,51,61.0,Light Rain,1
10/29/2017,6,59,61.0,Light Rain,1
10/29/2017,7,10,62.1,Light Rain,1
10/29/2017,7,51,62.1,Overcast,-1
10/29/2017,8,51,62.1,Overcast,-1
10/29/2017,9,04,62.1,Light Rain,1
10/29/2017,9,34,62.1,Overcast,-1
10/29/2017,9,51,62.1,Overcast,-1
10/29/2017,10,38,62.1,Overcast,-1
10/29/2017,10,51,62.1,Light Rain,1
10/29/2017,11,09,62.1,Light Rain,1
10/29/2017,11,31,61.0,Light Rain,1
10/29/2017,11,40,62.1,Light Rain,1
10/29/2017,11,51,62.1,Light Rain,1
10/29/2017,12,18,62.1,Rain,-1
10/29/2017,12,27,62.1,Rain,-1
10/29/2017,12,51,62.1,Heavy Rain,-1
10/29/2017,13,02,62.1,Light Rain,1
10/29/2017,13,24,62.1,Rain,-1
10/29/2017,13,36,62.1,Heavy Rain,-1
10/29/2017,13,51,62.1,Rain,-1
10/29/2017,14,13,64.0,Light Rain,1
10/29/2017,14,31,64.0,Rain,-1
10/29/2017,14,51,64.0,Heavy Rain,-1
10/29/2017,15,38,64.0,Rain,-1
10/29/2017,15,51,64.0,Rain,-1
10/29/2017,16,46,64.4,Light Rain,1
10/29/2017,17,17,64.9,Light Rain,1
10/29/2017,17,51,64.0,Light Rain,1
10/29/2017,18,10,64.9,Light Rain,1
10/29/2017,18,19,64.9,Light Rain,1
10/29/2017,18,51,64.9,Light Rain,1
10/29/2017,19,28,64.9,Light Rain,1
10/29/2017,19,51,64.9,Light Rain,1
10/29/2017,20,24,64.0,Rain,-1
10/29/2017,20,51,64.0,Heavy Rain,-1
10/29/2017,21,09,63.0,Heavy Rain,-1
10/29/2017,21,51,63.0,Heavy Rain,-1
10/29/2017,21,59,63.0,Rain,-1
10/29/2017,22,08,64.0,Rain,-1
10/29/2017,22,33,66.0,Light Rain,1
10/29/2017,22,48,66.2,Light Rain,1
10/29/2017,22,51,66.9,Light Rain,1
10/29/2017,23,10,66.0,Light Rain,1
10/29/2017,23,17,66.0,Rain,-1
10/29/2017,23,32,63.0,Light Rain,1
10/29/2017,23,39,61.0,Overcast,-1
10/29/2017,23,51,62.1,Overcast,-1
10/30/2017,00,10,61.0,Scattered Clouds,0
10/30/2017,00,51,60.1,Partly Cloudy,0
10/30/2017,1,51,59.0,Overcast,-1
10/30/2017,2,51,57.0,Mostly Cloudy,-1
10/30/2017,2,59,57.9,Overcast,-1
10/30/2017,3,51,57.0,Overcast,-1
10/30/2017,4,35,53.1,Rain,-1
10/30/2017,4,43,53.1,Light Rain,1
10/30/2017,4,51,53.1,Overcast,-1
10/30/2017,5,51,51.1,Light Rain,1
10/30/2017,6,51,48.9,Light Rain,1
10/30/2017,7,51,46.0,Light Rain,1
10/30/2017,8,21,46.0,Overcast,-1
10/30/2017,8,51,48.0,Overcast,-1
10/30/2017,9,51,50.0,Overcast,-1
10/30/2017,10,51,51.1,Overcast,-1
10/30/2017,11,51,54.0,Mostly Cloudy,-1
10/30/2017,12,51,55.0,Partly Cloudy,0
10/30/2017,13,51,54.0,Scattered Clouds,0
10/30/2017,14,51,55.0,Mostly Cloudy,-1
10/30/2017,15,51,54.0,Clear,1
10/30/2017,16,51,55.0,Clear,1
10/30/2017,17,51,53.1,Clear,1
10/30/2017,18,51,53.1,Clear,1
10/30/2017,19,51,53.1,Clear,1
10/30/2017,20,51,53.1,Clear,1
10/30/2017,21,51,53.1,Clear,1
10/30/2017,22,51,52.0,Clear,1
10/30/2017,23,51,51.1,Clear,1
10/31/2017,00,51,52.0,Clear,1
10/31/2017,1,51,51.1,Clear,1
10/31/2017,2,51,50.0,Clear,1
10/31/2017,3,51,50.0,Overcast,-1
10/31/2017,4,51,50.0,Clear,1
10/31/2017,5,51,48.9,Clear,1
10/31/2017,6,51,48.9,Clear,1
10/31/2017,7,51,46.9,Clear,1
10/31/2017,8,51,48.9,Clear,1
10/31/2017,9,51,50.0,Clear,1
10/31/2017,10,51,53.1,Clear,1
10/31/2017,11,51,53.1,Clear,1
10/31/2017,12,51,55.9,Clear,1
10/31/2017,13,51,55.9,Clear,1
10/31/2017,14,51,55.9,Clear,1
10/31/2017,15,51,55.9,Clear,1
10/31/2017,16,51,55.0,Clear,1
10/31/2017,17,51,53.1,Clear,1
10/31/2017,18,51,52.0,Clear,1
10/31/2017,19,51,51.1,Clear,1
10/31/2017,20,51,50.0,Clear,1
10/31/2017,21,51,48.9,Clear,1
10/31/2017,22,51,48.0,Clear,1
10/31/2017,23,51,46.9,Clear,1
11/01/2017,00,51,45.0,Clear,1
11/01/2017,1,51,45.0,Clear,1
11/01/2017,2,51,45.0,Clear,1
11/01/2017,3,51,44.1,Clear,1
11/01/2017,4,51,43.0,Clear,1
11/01/2017,5,51,44.1,Clear,1
11/01/2017,6,51,44.1,Mostly Cloudy,-1
11/01/2017,7,51,46.9,Overcast,-1
11/01/2017,8,51,48.9,Overcast,-1
11/01/2017,9,51,51.1,Overcast,-1
11/01/2017,10,51,52.0,Overcast,-1
11/01/2017,11,51,54.0,Overcast,-1
11/01/2017,13,51,54.0,Mostly Cloudy,-1
11/01/2017,14,51,55.9,Overcast,-1
11/01/2017,15,51,55.0,Overcast,-1
11/01/2017,16,51,55.9,Overcast,-1
11/01/2017,17,51,55.9,Overcast,-1
11/01/2017,18,51,55.9,Overcast,-1
11/01/2017,19,51,55.0,Mostly Cloudy,-1
11/01/2017,20,51,55.0,Clear,1
11/01/2017,21,51,55.9,Overcast,-1
11/01/2017,22,07,55.9,Overcast,-1
11/01/2017,22,51,57.0,Overcast,-1
11/01/2017,23,47,59.0,Overcast,-1
11/01/2017,23,51,59.0,Overcast,-1
11/02/2017,00,51,59.0,Overcast,-1
11/02/2017,00,59,59.0,Overcast,-1
11/02/2017,1,51,59.0,Overcast,-1
11/02/2017,2,51,59.0,Overcast,-1
11/02/2017,3,51,61.0,Overcast,-1
